Feature ID	Taxon	Confidence
56c98126dde3abb2d263088db55e12c8	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae	0.9997777572767906
a659784c026bd9c8cde94da36aa656d7	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella_7;s__	0.7476007996728588
f16a387e898dbae6432b2ed0241120bd	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira;s__	0.9812011546111795
3125abe90c7ae91aec06eb104d71845f	d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Family_XI;g__Anaerococcus;s__	0.99994669040246
b383ade799e9c83c649cec37705a251d	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	0.9914459037641205
3bf2fc236887eda11c969b84d30f9fbf	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Comamonadaceae	0.7930182957618068
3cdd97ba69a504117de24626ba790e96	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Enhydrobacter;s__	0.9979623629288862
4132561a08d25757e4bee9f73ec4a70a	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Neisseriaceae;g__Neisseria;s__	0.9486938122319573
30faafef155964edd9db9374f36c45bf	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnoclostridium;s__	0.7127660627410689
9d3ec96491b522546acbdfa3b21b6071	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Psychrobacter;s__	0.9937410497605053
fb4f7d9d3f91ac2f22a542fbd13019c1	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospiraceae_UCG-004;s__	0.9109152634590136
b0f7e29de400c6b517b39230dc1b4365	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Bergeyella;s__	0.9840650323529574
393e6e2cbe258ed27a4ca0a2ee0d2cdc	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	0.9991824117754463
1d17561d16d803f652b0d6bdd671c1cc	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Flavonifractor;s__	0.9888746204304278
3982159c2603cacc4bc4893003bda323	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__	0.7277135079284203
b1e22f094d8c64fb56dbacf680dab8c9	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas;s__	0.9860334172721494
b92e89d105e0a6e09e5984879c4c7809	d__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales-Selenomonadales;f__Selenomonadaceae;g__Megamonas;s__	0.9994703555345724
a5df9a825c3d8eeb228a6781c3db134c	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospiraceae_ND3007_group;s__	0.9991406831124804
ff3df50eea7490dd794148649c480fd3	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospiraceae_UCG-004;s__	0.7911635648478154
3a1c2d5547ddb7f76306a042f8bef6a4	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__Massilia;s__	0.7930947695123455
8da02c7114ba0d9ee40312926e037a8f	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__	0.9692841038738801
87899779aec8d38dfaf48d895cfe8021	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales	0.824409241471507
d46bfd723f625e317606ae28580eba3e	d__Bacteria	0.802188462644275
145f11599b92ad3a4c93896b0edf8c0c	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__[Eubacterium]_siraeum_group;s__	0.9927186814359424
846cbaf603b77be035fe0cb61d14a23c	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae	0.9980096069656127
e8fb2b3d01d369dbb5d3764548193ae9	d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Family_XI;g__Parvimonas;s__	0.9998139436510524
7eedfc5c8d0d6b8852fabb20d52a8c5d	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;s__	0.9862055841085243
c4f955168102011d272b685aa772c10a	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Dolosigranulum;s__	0.9999136940496316
513de43781dc4c2831eb83b23940d66b	d__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales-Selenomonadales;f__Veillonellaceae;g__Veillonella;s__	0.9991975567064578
13692c41b4bf5d577c28c278caafcddb	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__	0.7740444142668398
1d284bea12006c939c03d622ce2abd5e	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Pasteurellaceae	0.9999170468174802
24443b70088636edf08f0c9572d7faf4	d__Bacteria;p__Firmicutes;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Staphylococcus;s__	0.7639785534765529
